,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
131131,4.0,,2970.0,sqft,4000.0,sqft,98102.0,1950000.0
131013,4.0,,3800.0,sqft,5175.0,sqft,98199.0,1950000.0
131587,5.0,5.0,,sqft,8000.0,sqft,98115.0,1975000.0
131551,,4.5,3370.0,sqft,5100.0,sqft,98117.0,1975000.0
131184,3.0,2.5,,sqft,5200.0,sqft,98109.0,1975000.0
131461,3.0,2.5,,sqft,5200.0,sqft,98109.0,1975000.0
131208,5.0,5.0,,sqft,8000.0,sqft,98115.0,1975000.0
131407,3.0,2.5,,sqft,5200.0,sqft,98109.0,1975000.0
131266,,4.5,3370.0,sqft,5100.0,sqft,98117.0,1975000.0
131272,3.0,2.5,,sqft,5200.0,sqft,98109.0,1975000.0
131579,5.0,5.0,,sqft,8000.0,sqft,98115.0,1975000.0
131443,3.0,2.5,,sqft,5200.0,sqft,98109.0,1975000.0
131894,4.0,,3300.0,sqft,7700.0,sqft,98199.0,1995000.0
131991,4.0,3.5,3240.0,sqft,4680.0,sqft,98112.0,1995000.0
131910,4.0,3.5,3240.0,sqft,4680.0,sqft,98112.0,1995000.0
131846,4.0,3.5,3240.0,sqft,4680.0,sqft,98112.0,1995000.0
131808,4.0,,3300.0,sqft,7700.0,sqft,98199.0,1995000.0
132011,4.0,3.5,3240.0,sqft,4680.0,sqft,98112.0,1995000.0
131767,4.0,3.5,3240.0,sqft,4680.0,sqft,98112.0,1995000.0
131688,4.0,3.5,3240.0,sqft,4680.0,sqft,98112.0,1995000.0
131663,4.0,,3300.0,sqft,7700.0,sqft,98199.0,1995000.0
131864,4.0,,3300.0,sqft,7700.0,sqft,98199.0,1995000.0
132253,,3.5,2570.0,sqft,4094.0,sqft,98105.0,2000000.0
132205,5.0,3.5,3270.0,sqft,4080.0,sqft,98115.0,2000000.0
132136,,3.5,2570.0,sqft,4094.0,sqft,98105.0,2000000.0
132560,5.0,3.5,3270.0,sqft,4080.0,sqft,98115.0,2000000.0
132557,5.0,3.5,3270.0,sqft,4080.0,sqft,98115.0,2000000.0
132558,4.0,3.5,4350.0,sqft,7000.0,sqft,98136.0,2000000.0
132517,,3.5,3495.0,sqft,4080.0,sqft,98144.0,2000000.0
132316,,3.5,2570.0,sqft,4094.0,sqft,98105.0,2000000.0
132439,3.0,,2092.0,sqft,,,98102.0,2000000.0
132403,3.0,,2092.0,sqft,,,98102.0,2000000.0
133033,3.0,3.5,2996.0,sqft,5219.0,sqft,98115.0,2050000.0
133026,4.0,4.0,3463.0,sqft,4304.0,sqft,98112.0,2050000.0
132609,3.0,3.5,2996.0,sqft,5219.0,sqft,98115.0,2050000.0
132811,4.0,4.0,3463.0,sqft,4304.0,sqft,98112.0,2050000.0
132699,3.0,3.5,2996.0,sqft,5219.0,sqft,98115.0,2050000.0
132611,,,,sqft,5520.0,sqft,98119.0,2050000.0
133020,,,,sqft,5520.0,sqft,98119.0,2050000.0
132806,,4.5,3228.0,sqft,3600.0,sqft,98119.0,2050000.0
132759,4.0,4.0,3463.0,sqft,4304.0,sqft,98112.0,2050000.0
132987,3.0,3.5,2996.0,sqft,5219.0,sqft,98115.0,2050000.0
133171,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133052,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133204,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133508,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133199,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133459,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133261,,3.5,2970.0,sqft,3751.0,sqft,98103.0,2080000.0
133317,,3.5,2970.0,sqft,3751.0,sqft,98103.0,2080000.0
133066,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133192,3.0,2.0,2250.0,sqft,8030.0,sqft,98105.0,2080000.0
133664,,3.0,3130.0,sqft,5750.0,sqft,98122.0,2095000.0
133559,4.0,,2478.0,sqft,4001.0,sqft,98105.0,2095000.0
133796,4.0,,2478.0,sqft,4001.0,sqft,98105.0,2095000.0
133591,,3.0,3130.0,sqft,5750.0,sqft,98122.0,2095000.0
133786,,3.0,3130.0,sqft,5750.0,sqft,98122.0,2095000.0
133965,,3.0,1920.0,sqft,7455.0,sqft,98125.0,2095000.0
133548,,3.0,1920.0,sqft,7455.0,sqft,98125.0,2095000.0
133873,,3.0,1920.0,sqft,7455.0,sqft,98125.0,2095000.0
133869,,3.0,1920.0,sqft,7455.0,sqft,98125.0,2095000.0
133592,4.0,,2478.0,sqft,4001.0,sqft,98105.0,2095000.0
134289,4.0,3.5,4002.0,sqft,5000.0,sqft,98116.0,2100000.0
134331,2.0,2.0,1817.0,sqft,1156.0,sqft,98102.0,2100000.0
134251,4.0,2.5,,sqft,6000.0,sqft,98112.0,2100000.0
134047,4.0,3.5,3340.0,sqft,6300.0,sqft,,2100000.0
134234,4.0,3.5,4002.0,sqft,5000.0,sqft,98116.0,2100000.0
134406,4.0,3.5,4002.0,sqft,5000.0,sqft,98116.0,2100000.0
134249,2.0,2.0,1817.0,sqft,1156.0,sqft,98102.0,2100000.0
134002,4.0,3.5,3340.0,sqft,6300.0,sqft,,2100000.0
133984,2.0,2.0,1817.0,sqft,1156.0,sqft,98102.0,2100000.0
134395,5.0,,3180.0,sqft,3400.0,sqft,98105.0,2100000.0
134474,4.0,,3220.0,sqft,6250.0,sqft,98199.0,2195000.0
134714,4.0,,3220.0,sqft,6250.0,sqft,98199.0,2195000.0
134583,4.0,,3840.0,sqft,1.2,acre,98177.0,2195000.0
134793,4.0,,3220.0,sqft,6250.0,sqft,98199.0,2195000.0
134538,4.0,,3840.0,sqft,1.2,acre,98177.0,2195000.0
134640,4.0,,3220.0,sqft,6250.0,sqft,98199.0,2195000.0
134617,4.0,,3840.0,sqft,1.2,acre,98177.0,2195000.0
134569,4.0,,3840.0,sqft,1.2,acre,98177.0,2195000.0
134595,4.0,,3840.0,sqft,1.2,acre,98177.0,2195000.0
134613,4.0,,3220.0,sqft,6250.0,sqft,98199.0,2195000.0
135284,4.0,3.5,2600.0,sqft,3900.0,sqft,98122.0,2225000.0
135089,7.0,6.0,7636.0,sqft,8625.0,sqft,98103.0,2225000.0
134966,7.0,6.0,7636.0,sqft,8625.0,sqft,98103.0,2225000.0
135073,7.0,6.0,7636.0,sqft,8625.0,sqft,98103.0,2225000.0
135088,4.0,3.5,2600.0,sqft,3900.0,sqft,98122.0,2225000.0
135093,4.0,3.5,2600.0,sqft,3900.0,sqft,98122.0,2225000.0
135007,4.0,3.5,2600.0,sqft,3900.0,sqft,98122.0,2225000.0
134926,4.0,3.5,2600.0,sqft,3900.0,sqft,98122.0,2225000.0
134936,7.0,6.0,7636.0,sqft,8625.0,sqft,98103.0,2225000.0
135051,4.0,3.5,2600.0,sqft,3900.0,sqft,98122.0,2225000.0
135388,2.0,2.0,,sqft,,,98101.0,2250000.0
135395,4.0,,3050.0,sqft,6146.0,sqft,98102.0,2250000.0
135803,4.0,,3050.0,sqft,6146.0,sqft,98102.0,2250000.0
135728,2.0,2.0,,sqft,,,98101.0,2250000.0
135743,4.0,,3050.0,sqft,6146.0,sqft,98102.0,2250000.0
135704,4.0,,3050.0,sqft,6146.0,sqft,98102.0,2250000.0
135458,3.0,3.5,3105.0,sqft,2557.0,sqft,98112.0,2250000.0
135420,2.0,2.0,,sqft,,,98101.0,2250000.0
135445,5.0,3.0,3556.0,sqft,6120.0,sqft,98115.0,2250000.0
135418,3.0,3.5,3105.0,sqft,2557.0,sqft,98112.0,2250000.0
136124,6.0,7.0,4260.0,sqft,3600.0,sqft,98119.0,2300000.0
136114,5.0,,3160.0,sqft,6200.0,sqft,98112.0,2300000.0
136038,5.0,,3160.0,sqft,6200.0,sqft,98112.0,2300000.0
135855,6.0,7.0,4260.0,sqft,3600.0,sqft,98119.0,2300000.0
136158,5.0,2.0,4190.0,sqft,8500.0,sqft,98119.0,2300000.0
136112,5.0,2.0,4190.0,sqft,8500.0,sqft,98119.0,2300000.0
135964,5.0,2.0,4190.0,sqft,8500.0,sqft,98119.0,2300000.0
136299,5.0,,3160.0,sqft,6200.0,sqft,98112.0,2300000.0
136276,5.0,2.0,4190.0,sqft,8500.0,sqft,98119.0,2300000.0
135935,5.0,2.0,4190.0,sqft,8500.0,sqft,98119.0,2300000.0
136739,5.0,3.5,3590.0,sqft,0.36,acre,98136.0,2350000.0
136509,5.0,3.5,3590.0,sqft,0.36,acre,98136.0,2350000.0
136747,,3.5,,sqft,0.28,acre,98105.0,2350000.0
136447,5.0,3.5,3590.0,sqft,0.36,acre,98136.0,2350000.0
136550,5.0,3.5,3590.0,sqft,0.36,acre,98136.0,2350000.0
136546,5.0,3.5,3590.0,sqft,0.36,acre,98136.0,2350000.0
136479,,3.5,,sqft,0.28,acre,98105.0,2350000.0
136573,,3.5,,sqft,0.28,acre,98105.0,2350000.0
136397,5.0,3.5,3590.0,sqft,0.36,acre,98136.0,2350000.0
136523,5.0,3.5,3590.0,sqft,0.36,acre,98136.0,2350000.0
136936,3.0,3.5,3064.0,sqft,,,98121.0,2450000.0
137045,3.0,3.5,3064.0,sqft,,,98121.0,2450000.0
137137,3.0,3.5,3064.0,sqft,0.59,acre,98121.0,2450000.0
137009,3.0,3.5,3064.0,sqft,0.59,acre,98121.0,2450000.0
136980,3.0,3.5,3064.0,sqft,0.59,acre,98121.0,2450000.0
137105,3.0,3.5,3064.0,sqft,,,98121.0,2450000.0
136793,3.0,3.5,3064.0,sqft,,,98121.0,2450000.0
136822,3.0,3.5,3064.0,sqft,0.59,acre,98121.0,2450000.0
136875,3.0,3.5,3064.0,sqft,,,98121.0,2450000.0
136965,3.0,3.5,3064.0,sqft,0.59,acre,98121.0,2450000.0
137703,,3.5,3180.0,sqft,3375.0,sqft,98122.0,2485000.0
137325,,3.5,3180.0,sqft,3375.0,sqft,98122.0,2485000.0
137405,4.0,,3960.0,sqft,7025.0,sqft,98144.0,2485000.0
137437,4.0,,3960.0,sqft,7025.0,sqft,98144.0,2485000.0
137338,,3.5,3180.0,sqft,3375.0,sqft,98122.0,2485000.0
137352,4.0,,3960.0,sqft,7025.0,sqft,98144.0,2485000.0
137339,,3.5,3180.0,sqft,3375.0,sqft,98122.0,2485000.0
137699,,3.5,3180.0,sqft,3375.0,sqft,98122.0,2485000.0
137311,,3.5,3180.0,sqft,3375.0,sqft,98122.0,2485000.0
137277,,3.5,3180.0,sqft,3375.0,sqft,98122.0,2485000.0
137986,5.0,3.5,3340.0,sqft,3600.0,sqft,98112.0,2500000.0
137803,3.0,,3880.0,sqft,0.29,acre,98199.0,2500000.0
138069,5.0,3.5,3340.0,sqft,3600.0,sqft,98112.0,2500000.0
138107,3.0,,3880.0,sqft,0.29,acre,98199.0,2500000.0
137916,5.0,3.5,3340.0,sqft,3600.0,sqft,98112.0,2500000.0
137743,3.0,,3880.0,sqft,0.29,acre,98199.0,2500000.0
137741,5.0,3.5,3340.0,sqft,3600.0,sqft,98112.0,2500000.0
137946,3.0,,3880.0,sqft,0.29,acre,98199.0,2500000.0
137911,3.0,,3880.0,sqft,0.29,acre,98199.0,2500000.0
138068,3.0,,3880.0,sqft,0.29,acre,98199.0,2500000.0
138320,4.0,3.5,,sqft,3960.0,sqft,,2895000.0
138534,4.0,3.5,,sqft,3960.0,sqft,,2895000.0
138330,4.0,3.5,,sqft,3960.0,sqft,,2895000.0
138333,4.0,3.5,,sqft,3960.0,sqft,,2895000.0
138344,,,4050.0,sqft,3600.0,sqft,98119.0,2895000.0
138611,,,4050.0,sqft,3600.0,sqft,98119.0,2895000.0
138564,4.0,3.5,,sqft,3960.0,sqft,,2895000.0
138473,4.0,3.5,,sqft,3960.0,sqft,,2895000.0
138651,,,4050.0,sqft,3600.0,sqft,98119.0,2895000.0
138621,,,4050.0,sqft,3600.0,sqft,98119.0,2895000.0
138685,3.0,3.0,,sqft,8207.0,sqft,98112.0,3050000.0
139037,3.0,3.0,,sqft,8207.0,sqft,98112.0,3050000.0
138992,3.0,3.0,,sqft,8207.0,sqft,98112.0,3050000.0
138888,3.0,3.0,,sqft,8207.0,sqft,98112.0,3050000.0
138735,6.0,,,sqft,0.25,acre,98144.0,3050000.0
138988,3.0,3.0,,sqft,8207.0,sqft,98112.0,3050000.0
139057,3.0,3.0,,sqft,8207.0,sqft,98112.0,3050000.0
138690,3.0,3.0,,sqft,8207.0,sqft,98112.0,3050000.0
139107,6.0,,,sqft,0.25,acre,98144.0,3050000.0
139041,6.0,,,sqft,0.25,acre,98144.0,3050000.0
139490,,3.5,4510.0,sqft,6000.0,sqft,98105.0,3150000.0
139185,,3.5,4510.0,sqft,6000.0,sqft,98105.0,3150000.0
139575,,3.5,4510.0,sqft,6000.0,sqft,98105.0,3150000.0
139344,,3.5,3785.0,sqft,5150.0,sqft,98117.0,3150000.0
139327,,3.5,4510.0,sqft,6000.0,sqft,98105.0,3150000.0
139547,,3.5,4510.0,sqft,6000.0,sqft,98105.0,3150000.0
139403,,3.5,4510.0,sqft,6000.0,sqft,98105.0,3150000.0
139267,,3.5,3785.0,sqft,5150.0,sqft,98117.0,3150000.0
139398,,3.5,4510.0,sqft,6000.0,sqft,98105.0,3150000.0
139220,,3.5,3785.0,sqft,5150.0,sqft,98117.0,3150000.0
1359,2.0,,730.0,sqft,6200.0,sqft,98105.0,25000000.0
1700,2.0,1.0,1800.0,sqft,2613.0,sqft,98105.0,25000000.0
139592,2.0,,730.0,sqft,6200.0,sqft,98105.0,25000000.0
139593,2.0,1.0,1800.0,sqft,2613.0,sqft,98105.0,25000000.0
139594,2.0,1.0,1800.0,sqft,2613.0,sqft,98105.0,25000000.0
139595,2.0,,730.0,sqft,6200.0,sqft,98105.0,25000000.0
139596,2.0,1.0,1800.0,sqft,2613.0,sqft,98105.0,25000000.0
139597,2.0,1.0,1800.0,sqft,2613.0,sqft,98105.0,25000000.0
139598,2.0,1.0,1800.0,sqft,2613.0,sqft,98105.0,25000000.0
139599,2.0,1.0,1800.0,sqft,2613.0,sqft,98105.0,25000000.0
